id,name,xmin,ymin,xmax,ymax
417,roundabout,297.0,208.0,316.0,227.0
417,pedestrian crossing,41.0,211.0,48.0,218.0
418,stop,194.0,181.0,210.0,199.0
418,stop,302.0,180.0,320.0,217.0
418,no parking,451.0,237.0,465.0,266.0
419,stop,399.0,101.0,458.0,163.0
419,no entry,260.0,197.0,276.0,218.0
419,keep right,359.0,180.0,375.0,195.0
42,no entry,30.0,82.0,69.0,127.0
42,parking place,150.0,97.0,179.0,145.0
420,keep right,181.0,176.0,200.0,194.0
420,no entry,27.0,223.0,49.0,275.0
420,give way,433.0,82.0,487.0,132.0
420,roundabout,436.0,132.0,477.0,171.0
421,no overtaking,351.0,150.0,381.0,181.0
421,maximum speed 50km/h,351.0,182.0,379.0,211.0
421,pedestrian crossing,314.0,181.0,339.0,206.0
422,drive straight,394.0,205.0,418.0,232.0
423,turn right,136.0,193.0,160.0,224.0
423,no parking,143.0,229.0,151.0,240.0
424,parking place,111.0,174.0,127.0,192.0
425,maximum speed 50km/h,368.0,236.0,400.0,279.0
425,parking place,208.0,245.0,213.0,259.0
425,stop,51.0,244.0,58.0,256.0
426,drive straight,446.0,210.0,481.0,248.0
426,pedestrian crossing,263.0,205.0,276.0,217.0
427,turn right,319.0,161.0,368.0,211.0
427,stop,320.0,109.0,370.0,160.0
428,pedestrian crossing,270.0,78.0,298.0,120.0
429,no stopping,145.0,185.0,180.0,221.0
429,no large goods,438.0,166.0,482.0,219.0
43,parking place,91.0,72.0,130.0,145.0
430,drive straight,434.0,184.0,457.0,209.0
430,drive straight,127.0,178.0,136.0,188.0
430,pedestrian crossing,88.0,199.0,101.0,212.0
430,pedestrian crossing,45.0,204.0,53.0,212.0
431,no parking,385.0,126.0,405.0,163.0
432,no parking,151.0,180.0,180.0,210.0
433,pedestrian crossing,405.0,160.0,427.0,182.0
434,stop,426.0,170.0,454.0,198.0
434,turn right,425.0,197.0,453.0,224.0
435,turn right,108.0,219.0,223.0,370.0
435,stop,107.0,65.0,228.0,220.0
436,pedestrian crossing,390.0,142.0,450.0,214.0
437,pedestrian crossing,326.0,172.0,354.0,205.0
438,roundabout ahead,197.0,104.0,254.0,156.0
439,pedestrian crossing,350.0,329.0,387.0,369.0
44,no entry,66.0,74.0,109.0,126.0
440,no entry,43.0,77.0,107.0,190.0
440,no entry,418.0,98.0,464.0,192.0
441,no entry,133.0,232.0,140.0,250.0
441,no entry,184.0,234.0,192.0,252.0
441,keep right,300.0,229.0,313.0,256.0
441,keep left,419.0,228.0,438.0,261.0
442,pedestrian crossing,411.0,176.0,453.0,218.0
442,keep right,140.0,211.0,150.0,220.0
442,give way,244.0,192.0,255.0,203.0
442,roundabout,246.0,202.0,253.0,210.0
443,roundabout,393.0,200.0,415.0,222.0
443,give way,390.0,174.0,420.0,200.0
443,keep right,56.0,233.0,94.0,272.0
443,keep right,290.0,210.0,300.0,221.0
444,roundabout,262.0,200.0,302.0,242.0
444,give way,254.0,148.0,312.0,201.0
444,keep right,29.0,216.0,43.0,230.0
444,other danger,47.0,198.0,58.0,207.0
445,maximum speed 50km/h,384.0,248.0,429.0,299.0
445,pedestrian crossing,213.0,251.0,239.0,277.0
445,no parking,353.0,308.0,357.0,318.0
446,no parking,325.0,108.0,330.0,116.0
446,maximum speed 50km/h,399.0,65.0,421.0,97.0
446,pedestrian crossing,218.0,64.0,238.0,84.0
447,keep right,329.0,250.0,440.0,367.0
447,other danger,343.0,114.0,368.0,137.0
447,maximum speed 50km/h,217.0,113.0,232.0,128.0
447,no overtaking,217.0,127.0,232.0,142.0
447,pedestrian crossing,115.0,127.0,125.0,138.0
448,give way,200.0,68.0,269.0,130.0
448,roundabout,211.0,118.0,261.0,168.0
449,keep right,97.0,184.0,151.0,238.0
449,no entry,174.0,120.0,184.0,134.0
45,turn left,50.0,93.0,112.0,161.0
450,other danger,69.0,130.0,201.0,262.0
450,maximum speed 50km/h,221.0,158.0,289.0,226.0
450,no overtaking,223.0,228.0,289.0,296.0
450,pedestrian crossing,283.0,233.0,328.0,282.0
450,junction with a minor side-road from right,360.0,242.0,391.0,270.0
451,pedestrian crossing,242.0,127.0,286.0,171.0
452,maximum speed 20km/h,375.0,277.0,439.0,351.0
452,turn left,56.0,155.0,91.0,188.0
453,keep right,95.0,282.0,114.0,302.0
453,turn right,244.0,247.0,253.0,257.0
453,road works,393.0,302.0,447.0,353.0
453,other danger,284.0,212.0,295.0,222.0
453,no entry,1.0,214.0,6.0,231.0
454,no entry,51.0,211.0,73.0,240.0
454,no entry,308.0,219.0,322.0,244.0
454,no entry,335.0,244.0,343.0,253.0
454,keep right,462.0,335.0,495.0,370.0
455,turn right,94.0,199.0,153.0,260.0
456,no entry,158.0,112.0,214.0,168.0
457,drive straight,296.0,206.0,322.0,234.0
457,drive straight,101.0,228.0,110.0,237.0
457,stop,101.0,219.0,110.0,228.0
458,stop,395.0,94.0,443.0,142.0
458,drive straight,395.0,141.0,442.0,188.0
458,pedestrian crossing,221.0,147.0,247.0,171.0
458,maximum speed 50km/h,250.0,150.0,272.0,174.0
459,stop,396.0,94.0,413.0,113.0
459,no stopping,327.0,93.0,339.0,106.0
46,no stopping,80.0,74.0,130.0,130.0
460,no stopping,237.0,88.0,285.0,156.0
460,no parking,160.0,179.0,166.0,189.0
461,pedestrian crossing,267.0,140.0,290.0,163.0
462,pedestrian crossing,79.0,101.0,152.0,197.0
463,pedestrian crossing,317.0,50.0,346.0,93.0
464,no parking,408.0,122.0,434.0,149.0
464,no parking,198.0,155.0,212.0,169.0
464,parking place,198.0,171.0,203.0,176.0
464,bumps in the road,53.0,127.0,82.0,156.0
464,maximum speed 30km/h,57.0,165.0,78.0,189.0
465,no parking,390.0,226.0,414.0,255.0
465,parking place,389.0,257.0,399.0,269.0
465,bumps in the road,60.0,197.0,98.0,235.0
465,maximum speed 30km/h,65.0,247.0,94.0,277.0
466,maximum speed 30km/h,92.0,204.0,126.0,238.0
466,bumps in the road,86.0,149.0,131.0,191.0
466,no parking,423.0,177.0,454.0,212.0
466,parking place,422.0,215.0,434.0,229.0
466,turn left,31.0,180.0,44.0,208.0
467,turn left,313.0,68.0,380.0,142.0
468,no parking,85.0,194.0,99.0,210.0
468,no parking,438.0,159.0,471.0,198.0
469,drive straight or turn left,324.0,128.0,378.0,184.0
469,parking place,263.0,169.0,307.0,215.0
469,pedestrian crossing,61.0,195.0,78.0,212.0
469,no parking,24.0,182.0,36.0,193.0
47,no entry,98.0,60.0,154.0,133.0
470,no parking,303.0,205.0,323.0,228.0
470,pedestrian crossing,385.0,232.0,417.0,267.0
470,parking place,174.0,211.0,200.0,239.0
470,parking place,2.0,223.0,20.0,240.0
471,parking place,443.0,225.0,460.0,242.0
471,no parking,38.0,187.0,72.0,220.0
471,no parking,193.0,221.0,200.0,228.0
472,no entry,66.0,154.0,98.0,288.0
473,no entry,91.0,271.0,109.0,288.0
473,stop,400.0,252.0,451.0,302.0
474,no parking,72.0,204.0,89.0,250.0
474,pedestrian crossing,296.0,267.0,317.0,308.0
475,parking place,407.0,213.0,455.0,271.0
475,parking place,53.0,248.0,79.0,276.0
476,parking place,77.0,227.0,89.0,238.0
476,no parking,77.0,194.0,107.0,224.0
477,no parking,42.0,185.0,67.0,210.0
477,parking place,41.0,212.0,51.0,222.0
477,no parking,476.0,250.0,491.0,269.0
477,two-way traffic,447.0,248.0,463.0,262.0
478,turn right,166.0,189.0,203.0,239.0
478,no parking,345.0,233.0,350.0,244.0
479,no parking,305.0,173.0,376.0,255.0
479,maximum speed 30km/h,127.0,236.0,164.0,275.0
479,bumps in the road,118.0,169.0,172.0,218.0
48,no stopping,79.0,80.0,127.0,134.0
480,turn left,149.0,258.0,180.0,324.0
480,no entry,135.0,192.0,194.0,258.0
481,no stopping,80.0,122.0,152.0,198.0
481,maximum speed 30km/h,337.0,173.0,351.0,188.0
482,no parking,245.0,183.0,329.0,270.0
482,no entry,248.0,269.0,333.0,355.0
482,no entry,135.0,314.0,142.0,321.0
482,turn left,135.0,320.0,142.0,328.0
483,no entry,280.0,29.0,320.0,139.0
484,no parking,369.0,166.0,403.0,201.0
484,bumps in the road,206.0,161.0,249.0,200.0
484,maximum speed 30km/h,212.0,213.0,242.0,245.0
484,parking place,290.0,185.0,314.0,217.0
484,parking place,108.0,198.0,124.0,213.0
484,bumps in the road,90.0,187.0,110.0,205.0
484,maximum speed 30km/h,93.0,210.0,108.0,224.0
485,pedestrian crossing,371.0,237.0,422.0,287.0
485,no stopping,321.0,209.0,350.0,239.0
485,parking place,313.0,235.0,321.0,250.0
486,parking place,321.0,218.0,364.0,273.0
486,pedestrian crossing,302.0,226.0,374.0,310.0
486,bumps in the road,165.0,195.0,212.0,239.0
486,maximum speed 30km/h,173.0,251.0,204.0,286.0
487,no parking,391.0,190.0,438.0,238.0
488,no parking,147.0,230.0,191.0,276.0
488,parking place,176.0,159.0,229.0,268.0
488,bumps in the road,195.0,156.0,299.0,252.0
488,maximum speed 30km/h,214.0,295.0,284.0,373.0
488,no entry,273.0,288.0,336.0,367.0
489,stop,460.0,199.0,512.0,288.0
489,maximum speed 30km/h,41.0,248.0,54.0,281.0
489,bumps in the road,12.0,227.0,39.0,268.0
49,no entry,56.0,99.0,88.0,147.0
490,bumps in the road,55.0,191.0,133.0,292.0
490,maximum speed 30km/h,126.0,235.0,204.0,328.0
490,stop,385.0,142.0,433.0,279.0
490,parking place,323.0,257.0,346.0,284.0
491,stop,427.0,188.0,456.0,218.0
491,maximum speed 30km/h,411.0,204.0,424.0,231.0
491,bumps in the road,403.0,192.0,415.0,221.0
491,bumps in the road,134.0,192.0,144.0,213.0
491,maximum speed 30km/h,135.0,219.0,144.0,234.0
491,no entry,141.0,219.0,154.0,233.0
491,parking place,106.0,192.0,121.0,215.0
491,no parking,87.0,206.0,93.0,216.0
491,disability,476.0,189.0,498.0,222.0
492,no stopping,269.0,96.0,327.0,160.0
493,no parking,61.0,118.0,86.0,166.0
493,no parking,451.0,46.0,464.0,80.0
494,no parking,230.0,232.0,261.0,271.0
495,maximum speed 30km/h,310.0,208.0,340.0,241.0
495,crossroads,303.0,152.0,347.0,193.0
496,no entry,381.0,150.0,422.0,207.0
496,no parking,82.0,162.0,93.0,175.0
497,no entry,262.0,146.0,320.0,205.0
498,turn left,277.0,118.0,320.0,163.0
499,crossroads,216.0,141.0,248.0,171.0
499,maximum speed 30km/h,220.0,181.0,244.0,206.0
499,roundabout ahead,361.0,112.0,446.0,189.0
5,no entry,97.0,57.0,144.0,134.0
50,drive straight,77.0,116.0,112.0,152.0
50,stop,74.0,80.0,111.0,120.0
500,no entry,166.0,85.0,225.0,148.0
501,no entry,62.0,23.0,118.0,123.0
502,roundabout ahead,363.0,169.0,440.0,247.0
502,pedestrian crossing,145.0,226.0,159.0,242.0
502,give way,94.0,222.0,106.0,232.0
502,roundabout,96.0,232.0,104.0,240.0
502,keep right,25.0,239.0,32.0,247.0
503,pedestrian crossing,415.0,233.0,441.0,262.0
503,give way,312.0,231.0,326.0,244.0
503,roundabout,315.0,244.0,324.0,253.0
503,keep right,235.0,253.0,243.0,262.0
503,roundabout,209.0,249.0,215.0,256.0
503,pass either side,244.0,251.0,249.0,257.0
503,pedestrian crossing,86.0,274.0,104.0,291.0
504,give way,395.0,199.0,449.0,246.0
504,roundabout,403.0,247.0,441.0,284.0
504,roundabout,106.0,255.0,121.0,270.0
504,keep right,113.0,277.0,136.0,307.0
504,pass either side,201.0,257.0,209.0,265.0
504,no entry,134.0,251.0,142.0,261.0
505,no entry,347.0,249.0,357.0,265.0
505,roundabout,89.0,275.0,129.0,315.0
505,pass either side,458.0,259.0,474.0,276.0
506,no entry,195.0,225.0,230.0,271.0
506,pass either side,252.0,220.0,277.0,263.0
507,pass either side,227.0,233.0,280.0,292.0
507,no entry,127.0,239.0,189.0,301.0
507,maximum speed 30km/h,159.0,160.0,171.0,175.0
508,give way,364.0,163.0,395.0,193.0
508,keep right,83.0,216.0,109.0,241.0
508,roundabout,189.0,206.0,203.0,220.0
508,roundabout,367.0,193.0,391.0,217.0
508,roundabout,73.0,203.0,81.0,217.0
509,roundabout,397.0,215.0,453.0,324.0
509,give way,394.0,64.0,467.0,215.0
509,maximum speed 30km/h,402.0,204.0,413.0,223.0
509,pedestrian crossing,462.0,220.0,471.0,229.0
51,no stopping,53.0,49.0,100.0,131.0
510,roundabout,435.0,260.0,487.0,312.0
510,roundabout,83.0,245.0,92.0,288.0
510,no entry,27.0,226.0,50.0,249.0
511,roundabout,110.0,279.0,210.0,386.0
512,pass either side,352.0,240.0,386.0,276.0
512,no entry,151.0,213.0,166.0,243.0
513,no entry,38.0,242.0,47.0,252.0
513,no entry,331.0,234.0,340.0,244.0
513,roundabout,203.0,239.0,215.0,251.0
513,roundabout,389.0,226.0,405.0,242.0
513,pass either side,345.0,235.0,354.0,244.0
513,give way,386.0,204.0,408.0,225.0
513,keep right,332.0,311.0,408.0,392.0
513,pedestrian crossing,74.0,234.0,81.0,241.0
514,pedestrian crossing,83.0,243.0,95.0,255.0
514,keep right,55.0,289.0,93.0,327.0
514,roundabout,225.0,253.0,244.0,272.0
514,roundabout,436.0,238.0,455.0,261.0
514,no entry,9.0,256.0,24.0,272.0
514,maximum speed 30km/h,93.0,210.0,105.0,224.0
514,no entry,467.0,247.0,479.0,263.0
514,pass either side,486.0,247.0,500.0,264.0
514,give way,431.0,210.0,458.0,236.0
515,stop,229.0,160.0,268.0,200.0
516,roundabout ahead,321.0,114.0,369.0,159.0
516,give way,172.0,154.0,182.0,163.0
517,give way,298.0,128.0,360.0,188.0
518,roundabout,213.0,202.0,247.0,350.0
519,roundabout,249.0,187.0,309.0,248.0
519,give way,238.0,105.0,327.0,189.0
52,no parking,74.0,75.0,133.0,145.0
520,give way,439.0,151.0,512.0,219.0
520,roundabout,440.0,218.0,494.0,270.0
520,roundabout,66.0,242.0,86.0,261.0
521,roundabout,117.0,205.0,135.0,222.0
521,give way,380.0,129.0,425.0,170.0
522,roundabout,257.0,175.0,331.0,322.0
523,drive straight,327.0,187.0,379.0,240.0
523,other danger,334.0,110.0,358.0,133.0
523,maximum speed 30km/h,356.0,111.0,377.0,134.0
524,turn right,239.0,190.0,290.0,259.0
525,other danger,239.0,174.0,302.0,231.0
526,bumps in the road,411.0,167.0,463.0,214.0
527,roundabout ahead,280.0,141.0,357.0,219.0
527,bend to right,284.0,59.0,358.0,138.0
528,roundabout,376.0,232.0,407.0,264.0
528,roundabout,193.0,242.0,198.0,249.0
528,give way,374.0,191.0,416.0,232.0
528,give way,191.0,232.0,200.0,242.0
528,pass either side,287.0,260.0,296.0,270.0
528,turn right,134.0,266.0,145.0,279.0
528,keep right,102.0,254.0,117.0,269.0
528,no entry,65.0,253.0,83.0,270.0
529,turn right,180.0,287.0,201.0,313.0
529,keep right,186.0,267.0,217.0,305.0
529,no entry,107.0,270.0,146.0,312.0
53,no entry,76.0,100.0,98.0,126.0
530,roundabout,84.0,223.0,101.0,243.0
530,give way,81.0,197.0,104.0,223.0
530,pass either side,381.0,286.0,417.0,322.0
531,no entry,69.0,266.0,108.0,318.0
531,keep right,165.0,268.0,210.0,324.0
531,turn right,433.0,305.0,475.0,346.0
532,roundabout,375.0,212.0,409.0,256.0
532,no entry,370.0,155.0,417.0,212.0
533,turn right,195.0,156.0,323.0,309.0
534,pass either side,204.0,119.0,274.0,216.0
535,keep right,55.0,328.0,64.0,357.0
535,roundabout,372.0,268.0,409.0,306.0
535,give way,370.0,230.0,412.0,277.0
535,no through road,208.0,234.0,222.0,249.0
536,roundabout,211.0,225.0,243.0,309.0
536,give way,207.0,117.0,249.0,222.0
537,pass either side,228.0,202.0,278.0,253.0
538,keep right,98.0,256.0,131.0,290.0
538,roundabout,359.0,187.0,410.0,245.0
538,give way,346.0,114.0,417.0,188.0
539,turn right,48.0,284.0,93.0,329.0
54,no parking,64.0,61.0,109.0,108.0
540,turn left,200.0,144.0,240.0,203.0
540,pass either side,216.0,248.0,295.0,335.0
540,no large goods,263.0,136.0,329.0,218.0
541,keep right,42.0,289.0,75.0,324.0
541,give way,430.0,232.0,467.0,266.0
541,roundabout,433.0,265.0,460.0,292.0
542,stop,288.0,183.0,322.0,218.0
542,other danger,81.0,226.0,98.0,241.0
543,stop,369.0,167.0,417.0,214.0
544,other danger,239.0,161.0,329.0,270.0
545,give way,295.0,145.0,335.0,183.0
546,stop,183.0,148.0,236.0,235.0
547,no entry,37.0,235.0,88.0,286.0
547,stop,361.0,147.0,392.0,178.0
548,turn left,158.0,203.0,179.0,243.0
548,keep left,260.0,181.0,281.0,215.0
549,give way,312.0,150.0,360.0,195.0
55,parking place,44.0,43.0,75.0,136.0
550,keep right,300.0,229.0,332.0,263.0
550,pedestrian crossing,311.0,189.0,323.0,206.0
550,pedestrian crossing,105.0,214.0,115.0,224.0
550,pedestrian crossing,81.0,216.0,90.0,225.0
551,keep right,68.0,249.0,97.0,279.0
551,stop,435.0,177.0,466.0,207.0
552,pedestrian crossing,398.0,124.0,448.0,178.0
552,pedestrian crossing,168.0,160.0,189.0,181.0
552,pedestrian crossing,302.0,122.0,308.0,130.0
552,pedestrian crossing,167.0,117.0,173.0,124.0
553,pedestrian crossing,427.0,124.0,452.0,151.0
553,pedestrian crossing,180.0,155.0,189.0,164.0
554,pedestrian crossing,433.0,112.0,469.0,159.0
554,pedestrian crossing,255.0,137.0,276.0,161.0
554,stop,132.0,150.0,145.0,163.0
555,stop,30.0,223.0,185.0,394.0
555,stop,417.0,90.0,456.0,241.0
556,stop,129.0,266.0,151.0,287.0
556,pedestrian crossing,238.0,245.0,275.0,283.0
556,pedestrian crossing,299.0,247.0,307.0,255.0
556,pedestrian crossing,301.0,288.0,314.0,304.0
556,pedestrian crossing,415.0,287.0,426.0,297.0
556,keep right,191.0,247.0,196.0,254.0
556,stop,270.0,231.0,277.0,239.0
557,stop,251.0,231.0,267.0,247.0
557,keep right,46.0,269.0,63.0,286.0
557,pedestrian crossing,441.0,185.0,486.0,237.0
558,pedestrian crossing,220.0,193.0,230.0,204.0
558,pedestrian crossing,374.0,190.0,386.0,201.0
558,keep right,249.0,211.0,256.0,218.0
558,keep right,324.0,216.0,329.0,222.0
558,no entry,244.0,203.0,252.0,211.0
558,no entry,321.0,205.0,327.0,212.0
559,no entry,70.0,220.0,81.0,231.0
559,keep right,75.0,240.0,86.0,250.0
559,pedestrian crossing,332.0,174.0,383.0,229.0
559,roundabout,181.0,224.0,189.0,234.0
559,give way,180.0,211.0,192.0,224.0
559,give way,192.0,218.0,202.0,228.0
56,parking place,69.0,77.0,120.0,133.0
560,pedestrian crossing,117.0,193.0,141.0,238.0
560,keep right,455.0,232.0,470.0,246.0
560,no entry,446.0,216.0,460.0,230.0
560,no entry,357.0,218.0,362.0,230.0
560,keep right,350.0,233.0,356.0,244.0
561,keep right,388.0,260.0,446.0,316.0
561,no entry,356.0,194.0,411.0,251.0
561,no entry,107.0,195.0,118.0,235.0
561,keep right,83.0,243.0,92.0,283.0
562,give way,388.0,220.0,426.0,254.0
562,give way,368.0,239.0,382.0,255.0
562,roundabout,392.0,256.0,417.0,281.0
562,no entry,93.0,246.0,123.0,277.0
562,keep right,103.0,305.0,134.0,336.0
563,roundabout,343.0,213.0,390.0,273.0
563,give way,342.0,132.0,398.0,212.0
564,give way,202.0,208.0,228.0,232.0
564,roundabout,212.0,233.0,221.0,253.0
564,keep right,165.0,281.0,186.0,315.0
564,no entry,153.0,226.0,176.0,261.0
565,roundabout,323.0,211.0,389.0,282.0
565,pass either side,209.0,266.0,220.0,299.0
565,give way,336.0,110.0,352.0,207.0
565,parking place,429.0,190.0,433.0,198.0
565,keep right,87.0,274.0,98.0,309.0
565,no large goods,73.0,200.0,84.0,214.0
566,keep right,41.0,286.0,112.0,361.0
566,no entry,26.0,166.0,99.0,240.0
566,roundabout,453.0,169.0,481.0,214.0
566,give way,434.0,114.0,496.0,170.0
567,pass either side,387.0,302.0,435.0,352.0
567,stop,29.0,210.0,55.0,238.0
568,pedestrian crossing,82.0,235.0,108.0,260.0
568,pedestrian crossing,445.0,240.0,469.0,264.0
569,pass either side,186.0,136.0,243.0,259.0
57,parking place,87.0,100.0,120.0,134.0
570,no entry,113.0,183.0,157.0,233.0
571,stop,435.0,182.0,465.0,210.0
571,pass either side,214.0,224.0,233.0,243.0
571,roundabout,204.0,196.0,219.0,212.0
571,roundabout,283.0,197.0,289.0,205.0
571,give way,282.0,187.0,291.0,197.0
571,give way,200.0,176.0,221.0,196.0
571,keep right,67.0,232.0,81.0,246.0
571,roundabout,139.0,212.0,145.0,219.0
572,pass either side,92.0,261.0,143.0,365.0
572,keep right,135.0,184.0,159.0,216.0
572,roundabout,379.0,103.0,426.0,162.0
572,roundabout,507.0,138.0,512.0,153.0
572,give way,374.0,19.0,444.0,100.0
573,give way,351.0,178.0,379.0,203.0
573,roundabout,354.0,204.0,373.0,224.0
573,roundabout,30.0,232.0,46.0,247.0
573,pass either side,164.0,215.0,171.0,222.0
573,pass either side,59.0,219.0,66.0,227.0
574,roundabout,34.0,284.0,74.0,330.0
574,roundabout,441.0,290.0,489.0,338.0
574,pass either side,95.0,247.0,117.0,273.0
575,pedestrian crossing ahead,389.0,125.0,457.0,187.0
576,no entry,318.0,49.0,354.0,108.0
577,stop,137.0,116.0,191.0,182.0
577,no parking,371.0,184.0,390.0,224.0
578,no parking,196.0,140.0,219.0,182.0
578,one-way traffic (left),182.0,183.0,235.0,200.0
579,one-way traffic (left),295.0,154.0,376.0,211.0
579,parking place,80.0,205.0,112.0,239.0
579,other danger,383.0,71.0,452.0,132.0
579,maximum speed 20km/h,401.0,141.0,443.0,184.0
579,no motorcycles,375.0,228.0,417.0,269.0
579,no bicycles,424.0,229.0,465.0,270.0
58,no parking,80.0,74.0,109.0,111.0
580,no parking,19.0,311.0,44.0,344.0
580,no entry,413.0,119.0,441.0,149.0
581,no entry,156.0,138.0,191.0,174.0
582,no entry,136.0,221.0,151.0,244.0
582,no parking,444.0,242.0,454.0,252.0
583,maximum speed 30km/h,297.0,219.0,387.0,314.0
583,bumps in the road,276.0,55.0,401.0,175.0
584,no entry,108.0,79.0,188.0,171.0
585,no entry,349.0,131.0,478.0,276.0
586,no entry,138.0,181.0,172.0,284.0
586,turn left,169.0,241.0,275.0,350.0
586,stop,174.0,132.0,275.0,241.0
587,stop,203.0,114.0,275.0,188.0
588,no parking,114.0,168.0,130.0,189.0
589,turn right,377.0,129.0,392.0,145.0
589,no entry,135.0,127.0,147.0,139.0
589,no entry,57.0,128.0,65.0,136.0
59,no entry,97.0,88.0,126.0,119.0
590,no entry,9.0,175.0,20.0,198.0
590,drive straight,391.0,163.0,423.0,194.0
591,stop,396.0,195.0,434.0,234.0
591,turn left,396.0,235.0,431.0,273.0
592,stop,182.0,192.0,260.0,272.0
592,turn left,186.0,272.0,259.0,351.0
593,turn right,396.0,140.0,449.0,217.0
593,no entry,403.0,59.0,443.0,138.0
594,no entry,367.0,167.0,400.0,201.0
595,drive straight,170.0,214.0,214.0,276.0
596,stop,312.0,164.0,405.0,257.0
597,roundabout ahead,359.0,181.0,421.0,237.0
598,give way,373.0,209.0,401.0,234.0
598,roundabout,193.0,275.0,205.0,287.0
599,roundabout,114.0,201.0,168.0,303.0
6,pedestrian crossing,83.0,72.0,129.0,119.0
60,no entry,89.0,106.0,142.0,161.0
600,no parking,447.0,162.0,474.0,189.0
600,parking place,448.0,190.0,458.0,200.0
600,other danger,157.0,214.0,168.0,225.0
600,maximum speed 40km/h,107.0,199.0,121.0,214.0
600,parking place,79.0,215.0,88.0,224.0
601,no entry,171.0,128.0,202.0,171.0
602,parking place,365.0,80.0,439.0,154.0
602,drive straight or turn left,58.0,143.0,89.0,175.0
602,no parking,67.0,114.0,78.0,130.0
603,no parking,392.0,176.0,426.0,213.0
603,parking place,390.0,217.0,404.0,231.0
603,no stopping,133.0,200.0,168.0,237.0
604,turn right,147.0,200.0,202.0,286.0
604,no entry,147.0,111.0,199.0,198.0
605,drive straight or turn right,189.0,208.0,259.0,290.0
605,stop,185.0,123.0,252.0,208.0
606,no entry,236.0,75.0,322.0,166.0
607,no entry,74.0,127.0,125.0,186.0
608,no entry,266.0,192.0,296.0,223.0
608,turn right,267.0,223.0,297.0,253.0
609,turn left,252.0,164.0,316.0,229.0
61,parking place,74.0,82.0,118.0,132.0
610,drive straight or turn right,286.0,122.0,352.0,206.0
611,no entry,319.0,186.0,360.0,244.0
612,drive straight or turn left,323.0,205.0,370.0,253.0
612,drive straight or turn right,422.0,123.0,439.0,149.0
612,stop,316.0,156.0,366.0,206.0
612,stop,126.0,114.0,136.0,123.0
612,turn left,126.0,122.0,136.0,131.0
613,stop,222.0,93.0,271.0,143.0
613,turn left,223.0,143.0,271.0,192.0
614,drive straight or turn left,331.0,129.0,380.0,178.0
614,parking place,168.0,164.0,194.0,190.0
615,no parking,122.0,249.0,132.0,266.0
615,no parking,281.0,183.0,296.0,206.0
615,no parking,458.0,117.0,474.0,138.0
616,no parking,423.0,176.0,456.0,210.0
616,parking place,422.0,213.0,436.0,227.0
617,no entry,382.0,157.0,401.0,195.0
618,no entry,442.0,196.0,453.0,234.0
618,stop,363.0,194.0,402.0,234.0
618,parking place,274.0,218.0,283.0,232.0
619,no stopping,161.0,195.0,223.0,259.0
619,one-way traffic (right),385.0,349.0,508.0,383.0
619,one-way traffic (right),423.0,453.0,512.0,492.0
62,other danger,90.0,96.0,131.0,133.0
620,no parking,212.0,165.0,263.0,218.0
620,parking place,213.0,224.0,233.0,244.0
621,no entry,245.0,152.0,297.0,262.0
622,no entry,350.0,197.0,376.0,223.0
622,no entry,407.0,199.0,421.0,227.0
622,no entry,180.0,209.0,192.0,221.0
623,stop,249.0,146.0,306.0,234.0
623,turn left,228.0,235.0,307.0,322.0
623,no entry,360.0,233.0,380.0,254.0
624,stop,229.0,76.0,340.0,195.0
624,turn right,233.0,198.0,336.0,315.0
625,drive straight or turn right,350.0,144.0,388.0,188.0
626,no entry,364.0,154.0,451.0,253.0
627,no entry,152.0,88.0,212.0,155.0
628,turn right,345.0,153.0,380.0,201.0
629,no entry,142.0,162.0,211.0,237.0
63,no stopping,84.0,95.0,127.0,149.0
630,no parking,302.0,203.0,327.0,249.0
630,parking place,302.0,254.0,313.0,272.0
631,parking place,161.0,209.0,180.0,245.0
631,no parking,160.0,106.0,207.0,202.0
632,stop,221.0,253.0,277.0,311.0
632,turn right,219.0,313.0,275.0,369.0
633,pedestrian crossing,174.0,261.0,218.0,314.0
634,turn right,359.0,257.0,477.0,421.0
634,stop,354.0,82.0,476.0,249.0
634,no entry,314.0,213.0,332.0,235.0
634,no entry,221.0,214.0,236.0,231.0
635,no entry,104.0,162.0,115.0,172.0
635,no entry,295.0,161.0,303.0,169.0
635,left turn only ahead,390.0,154.0,417.0,184.0
636,no entry,60.0,201.0,90.0,230.0
636,no entry,409.0,212.0,423.0,228.0
637,right or left turn only ahead,319.0,123.0,372.0,186.0
638,no entry,207.0,159.0,231.0,210.0
639,keep right,354.0,316.0,408.0,383.0
639,stop,138.0,161.0,166.0,191.0
64,no parking,77.0,64.0,103.0,98.0
64,parking place,79.0,104.0,90.0,117.0
640,pedestrian crossing,309.0,77.0,358.0,128.0
641,no parking,213.0,162.0,260.0,223.0
642,no entry,203.0,164.0,251.0,244.0
642,one-way traffic (left),186.0,117.0,270.0,155.0
642,pedestrian crossing,487.0,176.0,512.0,271.0
643,pedestrian crossing,177.0,119.0,244.0,190.0
644,stop,296.0,178.0,360.0,244.0
644,maximum speed 50km/h,434.0,164.0,455.0,190.0
645,pedestrian crossing,165.0,166.0,200.0,202.0
646,stop,398.0,181.0,467.0,255.0
646,no entry,66.0,186.0,83.0,202.0
